mean_speed,max_speed,min_speed,std_speed,median_speed,mean_acceleration,max_acceleration,std_acceleration,mean_jerk,max_jerk,std_jerk,x_range,y_range,z_range,path_length,displacement,efficiency,stability_x,stability_y,stability_z,left_elbow_mean,left_elbow_max,left_elbow_min,left_elbow_rom,right_elbow_mean,right_elbow_max,right_elbow_min,right_elbow_rom,elbow_symmetry,left_shoulder_mean,left_shoulder_max,left_shoulder_min,left_shoulder_rom,right_shoulder_mean,right_shoulder_max,right_shoulder_min,right_shoulder_rom,shoulder_symmetry,shoulder_symmetry_mean,shoulder_symmetry_max,shoulder_symmetry_std,elbow_symmetry_mean,elbow_symmetry_max,elbow_symmetry_std,wrist_symmetry_mean,wrist_symmetry_max,wrist_symmetry_std,hip_symmetry_mean,hip_symmetry_max,hip_symmetry_std,knee_symmetry_mean,knee_symmetry_max,knee_symmetry_std,ankle_symmetry_mean,ankle_symmetry_max,ankle_symmetry_std,left_wrist_path_length,left_wrist_displacement,left_wrist_efficiency,right_wrist_path_length,right_wrist_displacement,right_wrist_efficiency,left_hand_path_length,left_hand_displacement,left_hand_efficiency,right_hand_path_length,right_hand_displacement,right_hand_efficiency,performance_outcome
0.7104516204673118,0.4447179705302448,0.0,0.917613866791022,-0.2830171694725846,0.7365905195209024,0.92740458312761,0.8993858722741729,0.72976903056894,0.7567899728542744,0.8932698113216355,1.7249052649113494,0.7290948745713045,0.5069271141673718,0.9809839424754817,0.40026750193332095,-0.3392978648721341,1.2753694979857257,0.2173056037113004,0.19241656995770526,-1.4500495297012894,0.6841247721795165,-0.455843658190548,0.6153455710150167,-1.1764778347090015,0.5692098335836028,-0.4104306832584687,0.5573650800387387,-0.17213524256497958,-0.49419137070361874,0.6131639813297857,-0.5920437838988474,0.7074255579881042,-0.05714456698254378,1.4950276366701072,-0.6279949884952105,1.0104512241647816,0.35544613120641244,1.076609112616358,0.5494573740207708,1.187257691525483,3.172341342085408,1.2452992424036156,1.688880648077993,1.4537715724964546,1.1050147854254564,0.9939917925749453,-0.22201928430385237,-0.48094906497656453,-0.42135299299530293,-0.36765831023313167,-0.8568837742388248,-0.6162412581568879,-0.5554312058114561,-1.1211808280086393,-0.852482630432958,1.4909306827307571,0.39246367371474505,-0.270388404052777,1.3914342379196458,0.548662488962131,-0.2158399333858252,0.8189572175639984,0.45122131319380454,-0.23084824597338408,0.3228570656985712,-0.24271470202255288,-0.20265391115337275,80.0
-0.7985224169776867,-0.624666617243018,0.0,-0.5827552814235865,-0.34182748235745486,-0.7091356847648567,-0.467000120511601,-0.6230623370780272,-0.720446395449027,-0.3884761392317206,-0.6359594639286129,-0.8009635287042234,-1.4446108210855995,-0.9476995511504153,-1.135091342978974,-0.8180788163725128,-0.05439419129546879,-0.5750375568454741,-1.4727418326250803,-0.9622139178373877,-1.2147540932999714,-2.6575596078427504,1.4328236119841549,-2.1823808599956442,-0.6722794913045864,-1.5350255554057342,1.6350406446315655,-1.8317239962163234,0.5298371922352915,1.7317459166821092,0.892405496340104,2.0853717646548606,-1.6699107461961569,1.251214614265023,-0.45818659653488303,1.7052564326679072,-1.6732533772365283,0.5854308182818116,-0.6773916735640511,-1.7502350889925549,-1.2003687032160466,-0.1694165589701134,-1.9431388211150344,-1.38688357769023,0.42235713981020073,0.3741845731333745,0.40437750409206585,-0.29460051051269914,-0.5026041936852853,-0.4175405897311749,-0.3492167224909581,1.0078200999166473,-0.10695156215236802,-0.291065530624376,0.6882885370967057,0.07044967625087609,-0.4193907379980431,2.121896998445236,1.2704101769126652,-0.2148387553934139,-0.8202653545915871,-0.4920581957613129,0.7038051226356538,-0.9018441708346774,-0.6891396342788482,0.5906457145623477,-0.8839159908937717,-0.3100769825453743,99.0
2.3243904417570715,1.0690313480677647,0.0,1.970782309376296,-0.16894916136097013,2.3151779073280347,0.5198687219411444,2.0355149968351336,2.2829472869416865,0.4334373429121102,2.0643385975584896,-0.9399089851489786,1.201284623204845,1.1617437401172934,3.667261968855869,0.804303870849925,-0.6943869924082555,-0.9872651020870734,1.0243091853346442,1.0837972350937024,0.7484180029676325,0.6797780907570635,-0.455843658190548,0.6132184411567583,0.703708336469371,0.6213077323680853,-0.4104306832584687,0.5850062897934802,-0.8950388648119995,0.18570799252373293,1.1995828661609718,-0.5920437838988474,0.8653335812643398,0.20111629662751815,1.163322420403099,-0.6279949884952105,0.9118513623969041,-0.9133742773453625,-0.696202674818071,0.6479591950192081,-0.5902117923854208,-0.6232056548785616,0.06260262994373028,-0.169831601494566,-0.41343399712660855,0.5953755598462389,-0.00799251463507484,0.19505183555325636,1.994508771893031,0.47371683175630486,5.720926496997644,1.3168705849228082,3.7943055984662406,2.368849618920799,1.5663989713149944,2.376962700140342,0.8223245231645353,-0.105438571954882,-0.31924854477729037,-0.22863345774680519,2.2316988804256885,1.1093236147867802,-0.4550422453312608,-0.013343049112354517,0.037590737059293215,-0.532304964649794,1.9863912564026416,0.6263387466920329,85.0
-0.3564520387002416,0.37864108051870854,0.0,-0.3591102458883064,-0.8097269036661339,-0.39825901689199494,0.8121922185190947,-0.2858511917970753,-0.39064198686954904,1.2873486171950324,-0.2501436750716759,1.5041587190622947,0.5259977483046308,-0.4285247306988403,-0.5313344883361292,-0.9758049783922023,-0.7349545110379622,2.125981172343608,-1.1032121601016143,-1.1135318212150889,1.5745754954153193,0.6685823467004414,1.3513442659825576,-0.5045233043414497,1.5737664153846256,0.6993084980842128,-0.071858854604697,0.4157365552294157,-0.7460982860640935,-0.8731753229761456,-1.8391763600605278,-0.45854822991414157,-0.07521146192743529,-0.6368565431886088,-1.4336515854826848,-0.48254875251614726,0.008797032961292712,-0.207033077018592,-0.4679039033714827,0.25381968030767427,-0.20471296884417856,-1.1442644532726087,-0.22379305368188523,-0.8383228736945305,-1.1743491574255205,-1.1257578015376584,-1.2631180956269317,-0.5427349109850725,-0.5037653623556692,-0.36677426096833726,-0.273900694662224,-0.8309184790663932,-0.5938743741886902,-0.5180149348778359,0.6081375237290431,-0.5619173261799104,-0.8764532173004741,-0.8732052400451048,-0.45237113775129223,-0.667802230702263,-0.8394187626706807,-0.4671113901471454,-0.5376167831338442,-0.8803424354475148,-0.6307083755664552,-0.3294874436740708,-0.8985490185685776,-0.29838394539825447,100.0
0.08297932578315578,0.6965537714445029,0.0,0.8967874382605325,-1.2934442027481108,0.21693784665474028,0.928220057727988,0.7851169383377846,0.18729753779143696,1.400629979085316,0.7470959833493903,-0.7951208798964532,-1.3270365796187176,0.9980393048435074,0.8089504406451514,-0.6678881197776921,-0.8470966182979102,-0.6402707912318214,-1.3612735196475794,-0.023042478322572984,-0.7528517501480833,-0.9439205835184331,1.9445669114268496,-1.6587402013330934,-0.5166444026942569,-0.8790182829710772,2.3732237061458514,-1.9429567464943616,-0.23785894190615003,1.2250873530657374,-1.104763246180205,2.1227781003589854,-2.2419630586372175,1.169512049372842,-1.0025814632305072,2.010356932870686,-2.1100821531616725,-0.6828088278060094,-0.6824369769260862,-1.7809157646145337,-1.2338596281475596,-0.43181677145692016,-2.018461753965788,-1.385253456710914,3.1958390071693517,0.884542534166365,2.3671227888819426,-0.4925939018423547,-0.521846538652357,-0.43509101448702575,-0.49342664863296265,-0.8698459573751169,-0.6004279364479952,-0.6282319106584865,-1.142798299789169,-0.8458073856441405,4.4581903863048735,0.22546354891438392,-0.4235782482630883,2.6547228312331077,0.08359742812894945,-0.39755511922832115,1.9823790263624572,2.30566963973035,0.01938162724209778,-1.431934634050857,-1.0150772778058699,-0.3286389100243029,99.0
-1.5061392013476265,-0.3289484288990669,0.0,-2.0244199783512444,0.17626877463963977,-1.5205676178038359,-1.4401899605362551,-2.049409314910359,-1.5340303413691245,-1.2587909907627994,-2.0451126315985566,-1.0544072010897407,-1.0233553337942807,-0.38175219421279327,-1.502394970922812,-1.0691323602172855,0.12597108050739747,-0.9752323581452701,0.9679774723048932,-0.9178630980077718,-0.30296536744546526,-1.5030845922918776,-0.33870695251658905,-0.5270999140797145,-0.13940688649912092,-1.1604015659985647,-0.28524576512003413,-0.438190555206909,-0.4051275732112018,1.01902188436203,-0.3744385954045967,-0.45268399761747624,0.31383432180361215,0.7648635163960514,-0.6878673780045722,-0.49825406135416656,0.2446386816642246,-0.1163512863799876,-0.7213164388065527,0.5533463361874486,-0.35559196931031783,-0.6480484395257827,-0.22579910050070062,-0.7262893437632862,-1.0859874144956834,-1.4996278519082988,-1.8209701525265705,-0.2493685634015948,-0.5069800320285357,-0.44112868716707415,0.5978768957700369,-0.6292137630263933,-0.3284031734132452,-0.13808228404057651,-0.9898472269003901,-0.813899651360981,-1.2886345314896814,-0.8313782527873547,0.06060096506681982,-1.3377603018192623,-0.8418367282585627,-0.09820177858255213,-1.3283942651332117,-0.8392512141039415,0.2719919335438763,-1.3203821729950949,-0.8703112138142013,0.042820013877382934,99.0
-0.27721946299362615,-1.3550877962657095,0.0,-0.4189186728056047,1.5513557606104935,-0.37084894841161054,-2.0128590917236773,-0.4176349737988307,-0.384140787553546,-1.5513978747334334,-0.4202337641507637,0.13448795899389582,-1.2763583689159663,-1.0178589134521052,-0.464727915274729,-0.9705012014211162,-0.754924235414278,-0.9963244756752461,0.0011090265173962712,0.06273505303573922,1.1892975749629409,0.3626685458449954,-0.26388361046613557,0.3398900524509001,1.0895377340219672,0.501287263979715,-0.23504091437634128,0.4122031442898712,-0.7773381538548042,0.7135623841506055,-0.8660323178084994,1.473521674211082,-1.5829558788472722,0.8975810834168235,-0.6961885485626089,1.3422125582247426,-1.416765131639193,-0.45328789907082523,-0.8128298744172359,-1.791205130914237,-1.1740466228262887,-0.6761264410636024,-0.42129799994187317,-0.8541842242745302,-0.13398375302853682,-0.9387959390002976,-0.5051013351767392,0.4086051726837575,1.9322264177904633,1.3497235884281027,-0.024524384160152974,0.9315486138966885,-0.1447913012427539,2.9136877379859025,0.6936506876583535,1.8154806092208382,-0.45998349372451824,-0.8133832006055411,-0.4543820188685072,-0.9203628860907528,-0.8681820649798175,-0.4572164806462984,-0.7766942224091312,-0.8062315229139685,-0.5133775461776565,-0.953681455509487,-0.9111765267420666,-0.2664541435771319,99.0
-0.7800175051120836,0.3072399656322768,0.0,-0.9495223656348447,-0.7329188208017536,-0.8721571152795887,-0.9561003260039092,-0.9835440483375756,-0.8658558858215419,-0.6947936398252653,-0.9876516310963978,-0.8101698203200772,0.9317772154017538,0.11871494981864528,-0.8431470915137492,1.1508639353773258,2.1778984820040272,-1.0519116557707882,1.634499662243591,-0.23340880542276157,0.7808116575581812,0.6737381977676986,-0.455843658190548,0.6102627065469018,1.3328149022522862,0.7164273803612742,-0.4104306832584687,0.6354732415001781,0.641335350693438,-0.3482194775372419,0.705791343777712,-0.5920437838988474,0.7323678033417035,0.028662513143951122,-1.6595702301022317,-0.6279949884952105,0.07274238407642498,0.17149869508479815,0.18368194995015671,0.5824334132969238,0.6655440330165867,-0.35006532366358667,1.0903729068595875,0.44192912915198435,-0.8812228060661284,-0.7194585227496221,-0.9933398323352715,0.098379013075147,-0.4742474596411921,-0.4157583548359138,-0.2954043420842275,-0.8529753639344603,-0.608885259090136,-0.48525270188017244,0.7044155824548108,-0.5501990932510994,-0.7831010545556001,0.32678496196276186,0.6530374971307793,-0.7460442257229317,0.4006852198512107,0.6309282491584338,-0.5755543145213852,0.4319099004886817,0.5383100899888498,-0.6583682197922898,0.45809297965005674,0.2164640269339339,85.0
1.3258976515003078,0.4677751696559848,0.0,1.1315182387090645,0.1284750217854648,1.2638434266950633,0.9456844680969152,1.0213158752603335,1.22670415401243,1.3922969254991588,0.9723691095440934,0.8414536925466842,-0.6972084455585474,0.38064137716956453,0.7410617031833427,-0.4252583607439114,-0.7034590041798457,0.3520577964499471,-0.8209256081664761,1.7423138227719472,0.2905533974889271,0.629690248400375,-0.455843658190548,0.5887070186121243,0.08252517415718078,0.6734088866992889,-0.4104306832584687,0.6126492268203745,-0.4596561779259178,-0.9210935007032438,0.7266817299226112,-0.5920437838988474,0.7379930648517721,-0.36263943886490985,0.7886489351757362,-0.6279949884952105,0.800479119695211,0.7344641541646574,0.8505662444613209,0.4622283313120869,1.124600261632464,-0.5083726016458359,0.32361299428742574,-0.1514093749799835,0.885761590085333,0.27780950950616906,0.9891801151944684,-0.4124563969553799,-0.49178941393409936,-0.33984037705201803,-0.41154925723475466,-0.8546181442039119,-0.597697493068153,-0.5445910601025201,-1.1187878729885588,-0.8571051518365584,0.7973967392921216,1.9480388496622039,0.22490349998717915,0.771005288095327,-0.27224817399957574,-0.3627489342062581,2.3558815580318213,-0.8253128864627532,-0.6863636741280638,1.2975794492407515,-0.25749597326971047,-0.24919381388358697,100.0
-1.4599532409715068,0.0474265378343416,0.0,-1.6619467028503996,-1.317352408808428,-1.4038760038486702,-1.4234541708911386,-1.665714676197748,-1.4119674465076006,-1.0678360132984832,-1.6654874019320771,-0.9848674062825024,1.0466514091003074,-0.5220698036709385,-1.2472278246563917,-0.8518021716171517,0.06763730158515287,-0.9765917086319706,0.027829136005283438,-1.0406353049582235,1.4741022306824667,0.4665798039901594,5.159671434037199,-2.947273286311069,1.4907607780077254,0.36699258588613354,0.1447636449253772,0.10464297997879392,-0.7055448547572172,0.5795031641743503,-1.3277251194355837,1.5056713957434935,-1.7367276120105233,0.13136009635017729,-2.1677507225726025,1.4303604287731435,-1.9336424611502336,0.4228979453705855,-0.8673597220710575,-1.828633040470543,-1.2072198761556876,-0.9871458729599676,-2.150750209459725,-1.3553383904595186,-1.0736915140868606,-1.8575361487915505,-1.916486867696301,-0.20088568349233346,-0.5000948682171986,-0.41958867392329313,-0.33725064193392396,-0.86165043207454,-0.6274510559388262,-0.5448315602464822,-1.1345291293583906,-0.8655701797296698,-1.23080422738241,-0.8826021889501373,-0.3060784342753665,-1.2491255274833113,-0.8873377880034025,-0.36982722843858096,-1.176632104905935,-0.8815575934464918,-0.42174199964576936,-1.1723901321097125,-0.9527955721090053,-0.2599523367502947,86.0
